
="",="(1)",="(2)",="(3)",="(4)"
="",="diff_up_sm",="diff_up_sm",="diff_up_sm",="diff_up_sm"

="diff_up_sm",="",="",="",=""
="ngdpdpc_var",="0.00151",="0.00147",="0.00131",="0.00120"
="",="(0.18)",="(0.17)",="(0.15)",="(0.14)"

="ngdp_rpch",="0.00171",="0.00175",="0.000531",="-0.000296"
="",="(0.06)",="(0.06)",="(0.02)",="(-0.01)"

="extdebtpercgni_var",="0.00333",="0.00350",="0.00323",="0.00321"
="",="(0.93)",="(0.96)",="(0.91)",="(0.91)"

="budgetbal_ngdp_var",="0.00000448",="0.00000285",="0.00000322",="0.00000319"
="",="(0.63)",="(0.41)",="(0.49)",="(0.48)"

="pcpipch",="-0.0111",="-0.0110",="-0.0111",="-0.0105"
="",="(-1.12)",="(-1.11)",="(-1.11)",="(-1.05)"

="defaultlastyear",="0.133",="",="",=""
="",="(0.70)",="",="",=""

="defaultlast2years",="",="0.132",="",=""
="",="",="(0.68)",="",=""

="defaultlast5years",="",="",="0.153",=""
="",="",="",="(0.68)",=""

="defaultlast10years",="",="",="",="0.252"
="",="",="",="",="(0.65)"

="cut1",="",="",="",=""
="_cons",="0.281",="0.296",="0.321",="0.423"
="",="(1.29)",="(1.30)",="(1.31)",="(1.13)"

="cut2",="",="",="",=""
="_cons",="1.688***",="1.703***",="1.727***",="1.830***"
="",="(6.36)",="(6.45)",="(6.07)",="(4.65)"

="cut3",="",="",="",=""
="_cons",="2.507***",="2.522***",="2.544***",="2.644***"
="",="(7.55)",="(7.45)",="(7.18)",="(5.56)"

="cut4",="",="",="",=""
="_cons",="3.221***",="3.235***",="3.256***",="3.351***"
="",="(8.81)",="(8.90)",="(8.75)",="(7.13)"

="cut5",="",="",="",=""
="_cons",="3.494***",="3.507***",="3.527***",="3.619***"
="",="(8.26)",="(8.46)",="(8.52)",="(7.50)"

="sigma2_u",="",="",="",=""
="_cons",="0.624***",="0.634***",="0.633***",="0.630***"
="",="(2.97)",="(2.99)",="(3.00)",="(3.03)"

="N",="357",="357",="357",="357"

="t statistics in parentheses"
="* p<0.10, ** p<0.05, *** p<0.01"
