="";="foobudgetbal";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="";="main:ngdpdpc_var";="main:ngdp_rpch";="main:extdebtpercgni_var";="main:budgetbal_ngdp_var";="main:pcpipch";="main:0.defaultlastyear";="main:1.defaultlastyear";="main:0.defaultlast2years";="main:1.defaultlast2years";="main:0.defaultlast5years";="main:1.defaultlast5years";="main:0.defaultlast10years";="main:1.defaultlast10years";="cut1:_cons";="cut2:_cons";="sigma2_u:_cons"
="budgetbal_OP_1";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0019459";="-.0054178";="-.0027441";="4.85e-06";="-.0075672";="0";=".2468308";="";="";="";="";="";="";=".6699662";="1.850295";=".9014345"
="t";="-.3787279";="-.2322175";="-.9527478";=".6946605";="-1.02527";=".";="1.664029";="";="";="";="";="";="";="4.170972";="9.402496";="4.128283"
="p";=".7048899";=".8163691";=".3407179";=".4872681";=".3052358";=".";=".0961065";="";="";="";="";="";="";=".0000303";="0";=".0000365"
="budgetbal_ME0_Def1";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".000613";=".0017068";=".0008645";="-1.53e-06";=".0023839";="0";="-.0811056";="";="";="";="";="";="";="";="";=""
="t";=".3790281";=".2321315";=".9605901";="-.6923104";="1.030712";=".";="-1.61078";="";="";="";="";="";="";="";="";=""
="p";=".704667";=".8164359";=".3367583";=".4887424";=".3026761";=".";=".1072277";="";="";="";="";="";="";="";="";=""
="budgetbal_ME1_Def1";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0004729";="-.0013166";="-.0006669";="1.18e-06";="-.001839";="0";=".0612533";="";="";="";="";="";="";="";="";=""
="t";="-.3788422";="-.2329999";="-.9654356";=".6914782";="-1.037435";=".";="1.693141";="";="";="";="";="";="";="";="";=""
="p";=".704805";=".8157615";=".3343267";=".4892651";=".2995332";=".";=".0904286";="";="";="";="";="";="";="";="";=""
="budgetbal_ME2_Def1";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0001401";="-.0003902";="-.0001976";="3.50e-07";="-.0005449";="0";=".0198522";="";="";="";="";="";="";="";="";=""
="t";="-.3774042";="-.2287733";="-.9115667";=".6751934";="-.9688329";=".";="1.304438";="";="";="";="";="";="";="";="";=""
="p";=".7058732";=".8190451";=".3619969";=".4995529";=".3326286";=".";=".1920844";="";="";="";="";="";="";="";="";=""
="budgetbal_OP_2";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0016655";="-.0076678";="-.0024889";="1.87e-06";="-.0079101";="";="";="0";=".3363433";="";="";="";="";=".7079804";="1.890311";=".8907308"
="t";="-.3247011";="-.3260263";="-.8690616";=".2601668";="-1.043429";="";="";=".";="1.961017";="";="";="";="";="4.326824";="9.744059";="4.090846"
="p";=".7454073";=".7444044";=".3848134";=".7947351";=".2967495";="";="";=".";=".049877";="";="";="";="";=".0000151";="0";=".000043"
="budgetbal_ME0_Def2";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".0005192";=".0023903";=".0007759";="-5.84e-07";=".0024658";="";="";="0";="-.1103106";="";="";="";="";="";="";=""
="t";=".3247603";=".3260185";=".8745507";="-.2590294";="1.051342";="";="";=".";="-1.911369";="";="";="";="";="";="";=""
="p";=".7453625";=".7444104";=".3818184";=".7956125";=".2931015";="";="";=".";=".0559571";="";="";="";="";="";="";=""
="budgetbal_ME1_Def2";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0004006";="-.0018441";="-.0005986";="4.51e-07";="-.0019024";="";="";="0";=".0832675";="";="";="";="";="";="";=""
="t";="-.32446";="-.327883";="-.8781612";=".2594229";="-1.058841";="";="";=".";="2.045768";="";="";="";="";="";="";=""
="p";=".7455898";=".7430001";=".3798563";=".795309";=".289672";="";="";=".";=".0407792";="";="";="";="";="";="";=""
="budgetbal_ME2_Def2";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0001186";="-.0005462";="-.0001773";="1.33e-07";="-.0005635";="";="";="0";=".0270431";="";="";="";="";="";="";=""
="t";="-.3243682";="-.3186123";="-.8374138";=".2569554";="-.9852703";="";="";=".";="1.459217";="";="";="";="";="";="";=""
="p";=".7456593";=".7500205";=".40236";=".7972132";=".3244913";="";="";=".";=".1445054";="";="";="";="";="";="";=""
="budgetbal_OP_5";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0019678";="-.0098828";="-.0028902";="3.34e-06";="-.0084056";="";="";="";="";="0";=".3487803";="";="";=".7247714";="1.905664";=".8811563"
="t";="-.3868714";="-.4154851";="-1.015558";=".49544";="-1.062624";="";="";="";="";=".";="1.542494";="";="";="4.148006";="9.320598";="4.050164"
="p";=".6988514";=".6777868";=".3098397";=".6202896";=".2879523";="";="";="";="";=".";=".1229536";="";="";=".0000335";="0";=".0000512"
="budgetbal_ME0_Def5";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".0006115";=".003071";=".0008981";="-1.04e-06";=".002612";="";="";="";="";="0";="-.1127563";="";="";="";="";=""
="t";=".3869223";=".4157157";="1.021758";="-.4896022";="1.073421";="";="";="";="";=".";="-1.528011";="";="";="";="";=""
="p";=".6988137";=".677618";=".3068952";=".6244154";=".2830821";="";="";="";="";=".";=".1265099";="";="";="";="";=""
="budgetbal_ME1_Def5";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0004712";="-.0023665";="-.0006921";="8.00e-07";="-.0020127";="";="";="";="";="0";=".0856612";="";="";="";="";=""
="t";="-.3864773";="-.4189079";="-1.028414";=".4920564";="-1.081939";="";="";="";="";=".";="1.587947";="";="";="";="";=""
="p";=".6991432";=".6752834";=".3037553";=".6226795";=".2792798";="";="";="";="";=".";=".1122983";="";="";="";="";=""
="budgetbal_ME2_Def5";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0001403";="-.0007045";="-.000206";="2.38e-07";="-.0005992";="";="";="";="";="0";=".0270951";="";="";="";="";=""
="t";="-.386048";="-.4028021";="-.9616575";=".4791112";="-1.00225";="";="";="";="";=".";="1.275414";="";="";="";="";=""
="p";=".6994611";=".6870938";=".3362217";=".6318595";=".3162228";="";="";="";="";=".";=".2021629";="";="";="";="";=""
="budgetbal_OP_10";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0022403";="-.0055573";="-.0029348";="3.58e-06";="-.0070977";="";="";="";="";="";="";="0";=".1753404";=".681221";="1.858502";=".9046002"
="t";="-.4440561";="-.2434566";="-1.02229";=".5193924";="-.9781586";="";="";="";="";="";="";=".";=".5435876";="3.051942";="7.388175";="3.689509"
="p";=".657002";=".8076517";=".3066438";=".6034872";=".3279959";="";="";="";="";="";="";=".";=".5867253";=".0022737";="1.49e-13";=".0002247"
="budgetbal_ME0_Def10";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".0007069";=".0017534";=".000926";="-1.13e-06";=".0022394";="";="";="";="";="";="";="0";="-.0559814";="";="";=""
="t";=".4454466";=".2434377";="1.027454";="-.5162852";=".9839176";="";="";="";="";="";="";=".";="-.5455968";="";="";=""
="p";=".655997";=".8076664";=".3042066";=".6056553";=".325156";="";="";="";="";="";="";=".";=".5853432";="";="";=""
="budgetbal_ME1_Def10";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0005452";="-.0013525";="-.0007143";="8.71e-07";="-.0017274";="";="";="";="";="";="";="0";=".0429791";="";="";=""
="t";="-.4453551";="-.2443333";="-1.035016";=".5168359";="-.9893359";="";="";="";="";="";="";=".";=".5472187";="";="";=""
="p";=".6560632";=".8069727";=".3006615";=".6052707";=".3224988";="";="";="";="";="";="";=".";=".5842285";="";="";=""
="budgetbal_ME2_Def10";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0001616";="-.0004009";="-.0002117";="2.58e-07";="-.000512";="";="";="";="";="";="";="0";=".0130023";="";="";=""
="t";="-.4421445";="-.2399154";="-.9638749";=".506915";="-.9310529";="";="";="";="";="";="";=".";=".5338647";="";="";=""
="p";=".6583847";=".8103958";=".3351087";=".6122145";=".3518262";="";="";="";="";="";="";=".";=".5934351";="";="";=""
=""
